project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	267e43c1-bf99-430a-b077-147985fb7e64	TCGA-CV-7089-11A	334e295f-06f2-469d-88f6-8eede24cd48e	TCGA-CV-7089-11A-01	70242f36-7799-49d5-8d15-ac4bde09158f	TCGA-CV-7089-11A-01D	714da4cc-1010-4d68-a71c-79318974b25d	TCGA-CV-7089-11A-01D-2014-05	1.86	13.3	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	267e43c1-bf99-430a-b077-147985fb7e64	TCGA-CV-7089-11A	334e295f-06f2-469d-88f6-8eede24cd48e	TCGA-CV-7089-11A-01	70242f36-7799-49d5-8d15-ac4bde09158f	TCGA-CV-7089-11A-01D	8e550489-3da4-4a0f-8c20-b649aa5e7648	TCGA-CV-7089-11A-01D-2012-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	267e43c1-bf99-430a-b077-147985fb7e64	TCGA-CV-7089-11A	334e295f-06f2-469d-88f6-8eede24cd48e	TCGA-CV-7089-11A-01	70242f36-7799-49d5-8d15-ac4bde09158f	TCGA-CV-7089-11A-01D	9654a384-ce96-4e07-953c-0a51335f05a1	TCGA-CV-7089-11A-01D-2010-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	a6c24a00-67fd-4a1c-a371-b6e387dcea61	TCGA-CV-7089-10A	be483ec1-9fc6-4827-bd81-23c7cea96f78	TCGA-CV-7089-10A-01	12416c53-e1e5-4fa8-8840-15503547654f	TCGA-CV-7089-10A-01D	41d9b9bd-e0fd-4abc-ad29-41ca136e3e0a	TCGA-CV-7089-10A-01D-2013-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	True	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	a6c24a00-67fd-4a1c-a371-b6e387dcea61	TCGA-CV-7089-10A	be483ec1-9fc6-4827-bd81-23c7cea96f78	TCGA-CV-7089-10A-01	12416c53-e1e5-4fa8-8840-15503547654f	TCGA-CV-7089-10A-01D	626a3624-1e7f-4c78-a8f9-3411a5532b50	TCGA-CV-7089-10A-01D-2011-01	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	a6c24a00-67fd-4a1c-a371-b6e387dcea61	TCGA-CV-7089-10A	be483ec1-9fc6-4827-bd81-23c7cea96f78	TCGA-CV-7089-10A-01	9c21c9fc-12b2-435b-8665-dddc7677fbc5	TCGA-CV-7089-10A-01W	ed467641-c0ae-445d-8e89-d489a45bf0e6	TCGA-CV-7089-10A-01W-2033-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	f2e436bd-bbc1-4b1d-9a55-e2a83a1bb510	TCGA-CV-7089-01A	f8c18cad-593e-4a37-b112-4c5f4b6b8ac7	TCGA-CV-7089-01A-11	273d673d-5dca-4527-a999-8c67d51a570f	TCGA-CV-7089-01A-11D	125ccb76-bf8d-4ce7-a04c-4424d6da0322	TCGA-CV-7089-01A-11D-2012-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	f2e436bd-bbc1-4b1d-9a55-e2a83a1bb510	TCGA-CV-7089-01A	f8c18cad-593e-4a37-b112-4c5f4b6b8ac7	TCGA-CV-7089-01A-11	273d673d-5dca-4527-a999-8c67d51a570f	TCGA-CV-7089-01A-11D	668efb1f-78db-483a-a6c2-92c06d34a407	TCGA-CV-7089-01A-11D-2010-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	f2e436bd-bbc1-4b1d-9a55-e2a83a1bb510	TCGA-CV-7089-01A	f8c18cad-593e-4a37-b112-4c5f4b6b8ac7	TCGA-CV-7089-01A-11	273d673d-5dca-4527-a999-8c67d51a570f	TCGA-CV-7089-01A-11D	f73b976c-fff6-4842-96c5-f14738f995db	TCGA-CV-7089-01A-11D-2014-05	1.86	13.3	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	f2e436bd-bbc1-4b1d-9a55-e2a83a1bb510	TCGA-CV-7089-01A	f8c18cad-593e-4a37-b112-4c5f4b6b8ac7	TCGA-CV-7089-01A-11	847a04a2-d664-4225-b891-c067e8d45c39	TCGA-CV-7089-01A-11R	01d065c7-4c8a-4429-aa06-c7e5e9ca3c9c	TCGA-CV-7089-01A-11R-2015-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	f2e436bd-bbc1-4b1d-9a55-e2a83a1bb510	TCGA-CV-7089-01A	f8c18cad-593e-4a37-b112-4c5f4b6b8ac7	TCGA-CV-7089-01A-11	847a04a2-d664-4225-b891-c067e8d45c39	TCGA-CV-7089-01A-11R	2ca0e75b-7b43-4c75-a3f0-f44157aea17f	TCGA-CV-7089-01A-11R-2016-07	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	490950f3-2d1a-4174-a30d-b8f5654ff316	TCGA-CV-7089	f2e436bd-bbc1-4b1d-9a55-e2a83a1bb510	TCGA-CV-7089-01A	f8c18cad-593e-4a37-b112-4c5f4b6b8ac7	TCGA-CV-7089-01A-11	ec826339-251d-4f81-8591-131d30e63f76	TCGA-CV-7089-01A-11W	6a0f74e0-9047-4d09-834f-a9327f6c4bad	TCGA-CV-7089-01A-11W-2032-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	26880246-f43b-4f69-bb53-e00e7c092e87	TCGA-CX-A4AQ-10A	727100a5-29f2-476e-b089-8ee1ae94735c	TCGA-CX-A4AQ-10A-01	b9bc5a36-8dff-4863-a04a-be519663c50b	TCGA-CX-A4AQ-10A-01W	c69e0268-c73f-4d09-b35e-02c4b786e981	TCGA-CX-A4AQ-10A-01W-A280-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	26880246-f43b-4f69-bb53-e00e7c092e87	TCGA-CX-A4AQ-10A	727100a5-29f2-476e-b089-8ee1ae94735c	TCGA-CX-A4AQ-10A-01	cd7531de-d322-4b6b-b140-fbf2bdb860f9	TCGA-CX-A4AQ-10A-01D	ce1d99b6-5d2c-4a25-8942-0d1a31d0457d	TCGA-CX-A4AQ-10A-01D-A25E-08	2.8	40.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	26880246-f43b-4f69-bb53-e00e7c092e87	TCGA-CX-A4AQ-10A	727100a5-29f2-476e-b089-8ee1ae94735c	TCGA-CX-A4AQ-10A-01	cd7531de-d322-4b6b-b140-fbf2bdb860f9	TCGA-CX-A4AQ-10A-01D	e122b9b4-2204-4b72-94e7-f0ad29342d2d	TCGA-CX-A4AQ-10A-01D-A255-01	0.94	6.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	c0a0e9a4-99ac-43d4-b51f-98d9403afafc	TCGA-CX-A4AQ-01A	401ab35a-8f1c-4a0a-b4f3-b89f3b566753	TCGA-CX-A4AQ-01A-11	33bc59b6-2a39-4f45-a9ed-631b402cfeaa	TCGA-CX-A4AQ-01A-11W	6295886b-639f-4652-87b2-cca3053d4176	TCGA-CX-A4AQ-01A-11W-A27Z-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	c0a0e9a4-99ac-43d4-b51f-98d9403afafc	TCGA-CX-A4AQ-01A	401ab35a-8f1c-4a0a-b4f3-b89f3b566753	TCGA-CX-A4AQ-01A-11	43ac8d0d-5267-40c5-b9d2-9ddacb51fb50	TCGA-CX-A4AQ-01A-11R	301b9fcd-76aa-47f3-8c2a-b0ecaa0cd548	TCGA-CX-A4AQ-01A-11R-A25B-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	c0a0e9a4-99ac-43d4-b51f-98d9403afafc	TCGA-CX-A4AQ-01A	401ab35a-8f1c-4a0a-b4f3-b89f3b566753	TCGA-CX-A4AQ-01A-11	43ac8d0d-5267-40c5-b9d2-9ddacb51fb50	TCGA-CX-A4AQ-01A-11R	79fbc73a-725d-4042-9cc2-1a59fbd7a962	TCGA-CX-A4AQ-01A-11R-A24Z-07	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	c0a0e9a4-99ac-43d4-b51f-98d9403afafc	TCGA-CX-A4AQ-01A	401ab35a-8f1c-4a0a-b4f3-b89f3b566753	TCGA-CX-A4AQ-01A-11	76e5bf80-04e9-43e4-9721-38c0f1e6328a	TCGA-CX-A4AQ-01A-11D	725f0aec-3693-4813-8ffd-0cd51a599ab9	TCGA-CX-A4AQ-01A-11D-A254-05	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	c0a0e9a4-99ac-43d4-b51f-98d9403afafc	TCGA-CX-A4AQ-01A	401ab35a-8f1c-4a0a-b4f3-b89f3b566753	TCGA-CX-A4AQ-01A-11	76e5bf80-04e9-43e4-9721-38c0f1e6328a	TCGA-CX-A4AQ-01A-11D	89640fb4-d9aa-4d59-adf5-3b1f91c52786	TCGA-CX-A4AQ-01A-11D-A253-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	18334157-aa38-4859-a786-99a920a1fbe3	TCGA-CX-A4AQ	c0a0e9a4-99ac-43d4-b51f-98d9403afafc	TCGA-CX-A4AQ-01A	401ab35a-8f1c-4a0a-b4f3-b89f3b566753	TCGA-CX-A4AQ-01A-11	76e5bf80-04e9-43e4-9721-38c0f1e6328a	TCGA-CX-A4AQ-01A-11D	a5978c70-1a43-4ba1-9891-97eac8d1aac4	TCGA-CX-A4AQ-01A-11D-A25D-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	3f583e59-c92a-4257-8098-5d081642dea7	TCGA-CV-5441-01A	e9162a4a-c893-45d9-838c-f4e605dcf169	TCGA-CV-5441-01A-01	0a825872-6f7b-485c-a863-bac6d7e1071d	TCGA-CV-5441-01A-01W	27a58085-e4ee-4d89-9a5b-3c65a4225cdd	TCGA-CV-5441-01A-01W-1546-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	3f583e59-c92a-4257-8098-5d081642dea7	TCGA-CV-5441-01A	e9162a4a-c893-45d9-838c-f4e605dcf169	TCGA-CV-5441-01A-01	caa5684f-89b1-4e27-be6c-0f5fe77ab31b	TCGA-CV-5441-01A-01D	7e59dedd-121e-4c33-ba27-37ddb4ff65be	TCGA-CV-5441-01A-01D-1510-01	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	3f583e59-c92a-4257-8098-5d081642dea7	TCGA-CV-5441-01A	e9162a4a-c893-45d9-838c-f4e605dcf169	TCGA-CV-5441-01A-01	caa5684f-89b1-4e27-be6c-0f5fe77ab31b	TCGA-CV-5441-01A-01D	8da3d189-3c2b-4cbb-9e8d-77c50e59550e	TCGA-CV-5441-01A-01D-1509-02	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	3f583e59-c92a-4257-8098-5d081642dea7	TCGA-CV-5441-01A	e9162a4a-c893-45d9-838c-f4e605dcf169	TCGA-CV-5441-01A-01	caa5684f-89b1-4e27-be6c-0f5fe77ab31b	TCGA-CV-5441-01A-01D	a4f7a352-6bbe-4aa5-8d29-b13b8e3b2031	TCGA-CV-5441-01A-01D-1511-05	4.01	26.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	3f583e59-c92a-4257-8098-5d081642dea7	TCGA-CV-5441-01A	e9162a4a-c893-45d9-838c-f4e605dcf169	TCGA-CV-5441-01A-01	caa5684f-89b1-4e27-be6c-0f5fe77ab31b	TCGA-CV-5441-01A-01D	f57f2873-a4ae-4fc0-9d4c-e1f4ef47482e	TCGA-CV-5441-01A-01D-1512-08	2.0	40.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	3f583e59-c92a-4257-8098-5d081642dea7	TCGA-CV-5441-01A	e9162a4a-c893-45d9-838c-f4e605dcf169	TCGA-CV-5441-01A-01	cc7f58ba-7c9d-42d5-8a7a-82559b57dc68	TCGA-CV-5441-01A-01R	62ec1a4c-607d-4b01-96d9-86b0ee04ce4f	TCGA-CV-5441-01A-01R-1513-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	3f583e59-c92a-4257-8098-5d081642dea7	TCGA-CV-5441-01A	e9162a4a-c893-45d9-838c-f4e605dcf169	TCGA-CV-5441-01A-01	cc7f58ba-7c9d-42d5-8a7a-82559b57dc68	TCGA-CV-5441-01A-01R	d1302b5b-a25a-4dec-b102-bf55373aa78c	TCGA-CV-5441-01A-01R-1514-07	4.01	26.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	b480eb37-ffe0-4626-b49d-dfc514a60886	TCGA-CV-5441-11A	afd43371-7919-4a07-92a4-3f2239b78bae	TCGA-CV-5441-11A-01	45300ae0-bdc0-46bc-832a-054df202171b	TCGA-CV-5441-11A-01D	4e07494e-4cba-4e22-8315-886cdd300ac8	TCGA-CV-5441-11A-01D-1510-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	b480eb37-ffe0-4626-b49d-dfc514a60886	TCGA-CV-5441-11A	afd43371-7919-4a07-92a4-3f2239b78bae	TCGA-CV-5441-11A-01	45300ae0-bdc0-46bc-832a-054df202171b	TCGA-CV-5441-11A-01D	79ffab90-e307-45fb-a6ce-0d9aea0b7552	TCGA-CV-5441-11A-01D-1512-08	2.0	40.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	b480eb37-ffe0-4626-b49d-dfc514a60886	TCGA-CV-5441-11A	afd43371-7919-4a07-92a4-3f2239b78bae	TCGA-CV-5441-11A-01	45300ae0-bdc0-46bc-832a-054df202171b	TCGA-CV-5441-11A-01D	e71d4199-6094-4704-82c3-439fb6eb25f0	TCGA-CV-5441-11A-01D-1511-05	3.74	26.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	b480eb37-ffe0-4626-b49d-dfc514a60886	TCGA-CV-5441-11A	afd43371-7919-4a07-92a4-3f2239b78bae	TCGA-CV-5441-11A-01	45300ae0-bdc0-46bc-832a-054df202171b	TCGA-CV-5441-11A-01D	f2afd33f-eeaa-4dd0-a2c8-d1ebe9f0d2ae	TCGA-CV-5441-11A-01D-1509-02	1.86	13.3	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	c72ae014-3c05-47f9-8615-6633467bc532	TCGA-CV-5441	b480eb37-ffe0-4626-b49d-dfc514a60886	TCGA-CV-5441-11A	afd43371-7919-4a07-92a4-3f2239b78bae	TCGA-CV-5441-11A-01	6a018e2a-fa56-4c2f-8047-8cbf9c98b738	TCGA-CV-5441-11A-01W	7dffffb9-4a3e-4a96-af52-5663ccccaa5a	TCGA-CV-5441-11A-01W-1546-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	26eac019-6e9b-4ab1-aa1b-323f76d9aef3	TCGA-CV-7418-11A	b92232e5-0c5f-43b2-8543-8000873412bf	TCGA-CV-7418-11A-01	38142d2a-10f7-4733-bc81-a6f823ca9776	TCGA-CV-7418-11A-01W	55498186-bbbf-49ec-95d9-13f5fbf82b61	TCGA-CV-7418-11A-01W-2159-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	26eac019-6e9b-4ab1-aa1b-323f76d9aef3	TCGA-CV-7418-11A	b92232e5-0c5f-43b2-8543-8000873412bf	TCGA-CV-7418-11A-01	4e052e4f-32c7-40a8-a0e3-91aa04918985	TCGA-CV-7418-11A-01D	1e8a6600-ec7e-49c0-938b-91c54b917fc8	TCGA-CV-7418-11A-01D-2077-01	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	26eac019-6e9b-4ab1-aa1b-323f76d9aef3	TCGA-CV-7418-11A	b92232e5-0c5f-43b2-8543-8000873412bf	TCGA-CV-7418-11A-01	4e052e4f-32c7-40a8-a0e3-91aa04918985	TCGA-CV-7418-11A-01D	269e1950-5b9e-4b06-9dbe-d809e280243b	TCGA-CV-7418-11A-01D-2078-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	2e5b2590-4227-4265-a837-8175920e4d01	TCGA-CV-7418-01A	77d61e8f-c8bd-4661-bf07-606cfbe8cf2d	TCGA-CV-7418-01A-11	1ea90de0-11fd-4bd5-a155-7934e684c11d	TCGA-CV-7418-01A-11W	560885f2-326e-406f-9005-f60f0a7590af	TCGA-CV-7418-01A-11W-2159-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	2e5b2590-4227-4265-a837-8175920e4d01	TCGA-CV-7418-01A	77d61e8f-c8bd-4661-bf07-606cfbe8cf2d	TCGA-CV-7418-01A-11	6124589f-4d28-4997-8004-073e90da58c1	TCGA-CV-7418-01A-11R	71b4c009-cce7-410a-b394-82d4afd2b94c	TCGA-CV-7418-01A-11R-2080-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	2e5b2590-4227-4265-a837-8175920e4d01	TCGA-CV-7418-01A	77d61e8f-c8bd-4661-bf07-606cfbe8cf2d	TCGA-CV-7418-01A-11	6124589f-4d28-4997-8004-073e90da58c1	TCGA-CV-7418-01A-11R	7eb22ffe-af29-4d9f-88e3-9d2d328adb43	TCGA-CV-7418-01A-11R-2081-07	2.13	13.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	2e5b2590-4227-4265-a837-8175920e4d01	TCGA-CV-7418-01A	77d61e8f-c8bd-4661-bf07-606cfbe8cf2d	TCGA-CV-7418-01A-11	b6312f04-8a0d-48e1-b207-2dd7a7af8ea3	TCGA-CV-7418-01A-11D	25a70d04-f533-4e60-b9fc-e74d600db296	TCGA-CV-7418-01A-11D-2078-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	2e5b2590-4227-4265-a837-8175920e4d01	TCGA-CV-7418-01A	77d61e8f-c8bd-4661-bf07-606cfbe8cf2d	TCGA-CV-7418-01A-11	b6312f04-8a0d-48e1-b207-2dd7a7af8ea3	TCGA-CV-7418-01A-11D	5c0ea2c0-9db5-4353-b70b-1d691f1d15db	TCGA-CV-7418-01A-11D-2079-05	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	2e5b2590-4227-4265-a837-8175920e4d01	TCGA-CV-7418-01A	77d61e8f-c8bd-4661-bf07-606cfbe8cf2d	TCGA-CV-7418-01A-11	b6312f04-8a0d-48e1-b207-2dd7a7af8ea3	TCGA-CV-7418-01A-11D	8f08663c-cf5a-4396-86d3-f0a5faa404f2	TCGA-CV-7418-01A-11D-2077-01	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	cc37f4d1-d8ae-4367-8abf-7c6da579d09e	TCGA-CV-7418-10A	3774afec-369c-4639-96d5-5aa419913f05	TCGA-CV-7418-10A-01	57492aa2-a857-4b4c-9d02-254a212a4fd0	TCGA-CV-7418-10A-01W	54a7abaf-eb52-4f1d-8bda-c635c83fd84a	TCGA-CV-7418-10A-01W-2159-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	cc37f4d1-d8ae-4367-8abf-7c6da579d09e	TCGA-CV-7418-10A	3774afec-369c-4639-96d5-5aa419913f05	TCGA-CV-7418-10A-01	d42398dc-f877-447d-be41-4f19efb177ff	TCGA-CV-7418-10A-01D	7dbbc6b9-3e72-4914-b072-4d1a5af90c1f	TCGA-CV-7418-10A-01D-2078-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	True	22	released
TCGA-HNSC	20ad4ac0-6a87-461f-83a5-fded51bf821a	TCGA-CV-7418	cc37f4d1-d8ae-4367-8abf-7c6da579d09e	TCGA-CV-7418-10A	3774afec-369c-4639-96d5-5aa419913f05	TCGA-CV-7418-10A-01	d42398dc-f877-447d-be41-4f19efb177ff	TCGA-CV-7418-10A-01D	dc2dc11e-81df-4156-a547-aea9e334ae5b	TCGA-CV-7418-10A-01D-2077-01	0.87	6.67	'--	'--	'--	0.13	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	2fbafcc5-896c-4e50-8956-a61540fc89be	TCGA-CV-7235	364e1a5d-c8b1-4bf1-a166-d9b064210937	TCGA-CV-7235-01A	90fa8781-746f-4a53-820b-971a40925c1f	TCGA-CV-7235-01A-11	1f3aa949-4235-478b-9359-88f57c92c203	TCGA-CV-7235-01A-11W	b3ded2cc-5090-42f0-9b03-8d6b8d28059e	TCGA-CV-7235-01A-11W-2032-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	2fbafcc5-896c-4e50-8956-a61540fc89be	TCGA-CV-7235	364e1a5d-c8b1-4bf1-a166-d9b064210937	TCGA-CV-7235-01A	90fa8781-746f-4a53-820b-971a40925c1f	TCGA-CV-7235-01A-11	2ebb2f23-36b6-4ffe-ae9b-84b0a7b57b59	TCGA-CV-7235-01A-11R	3d16d813-54c4-4a0a-a66a-a03c937c7824	TCGA-CV-7235-01A-11R-2016-07	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	2fbafcc5-896c-4e50-8956-a61540fc89be	TCGA-CV-7235	364e1a5d-c8b1-4bf1-a166-d9b064210937	TCGA-CV-7235-01A	90fa8781-746f-4a53-820b-971a40925c1f	TCGA-CV-7235-01A-11	2ebb2f23-36b6-4ffe-ae9b-84b0a7b57b59	TCGA-CV-7235-01A-11R	510208ad-258d-40e6-b81e-06fce8aedb32	TCGA-CV-7235-01A-11R-2015-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	2fbafcc5-896c-4e50-8956-a61540fc89be	TCGA-CV-7235	364e1a5d-c8b1-4bf1-a166-d9b064210937	TCGA-CV-7235-01A	90fa8781-746f-4a53-820b-971a40925c1f	TCGA-CV-7235-01A-11	3a6e5abf-3479-4cf4-a173-18bb177e2984	TCGA-CV-7235-01A-11D	1758147b-cb09-430b-a8cb-6a144744a79f	TCGA-CV-7235-01A-11D-2012-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	2fbafcc5-896c-4e50-8956-a61540fc89be	TCGA-CV-7235	364e1a5d-c8b1-4bf1-a166-d9b064210937	TCGA-CV-7235-01A	90fa8781-746f-4a53-820b-971a40925c1f	TCGA-CV-7235-01A-11	3a6e5abf-3479-4cf4-a173-18bb177e2984	TCGA-CV-7235-01A-11D	30fe12f9-a930-436e-8456-ad3578296a2a	TCGA-CV-7235-01A-11D-2014-05	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
